Data,IPEDS ID,Year,Unduplicated Athletes,Total Athletic Spending,Athletic Spending per Athlete,Total Institutional Funding for Athletics,Institutional Funding for Athletics per Athlete,Total Coaching Salaries,Coaching Salaries per Athlete,Football Players,Total Football Spending,Football Spending per Football Player,Total Football Coaching Salaries,Football Coaching Salaries per Football Player
Iowa State University,153603,2011,487,"$48,469,929 ","$99,528 ","$3,739,115 ","$7,678 ","$8,118,140 ","$16,670 ",143,"$12,513,317 ","$87,506 ","$3,197,603 ","$22,361 "
Iowa State University,153603,2012,438,"$55,113,720 ","$125,830 ","$1,721,450 ","$3,930 ","$8,950,666 ","$20,435 ",129,"$14,084,667 ","$109,183 ","$3,803,781 ","$29,487 "
Iowa State University,153603,2013,460,"$62,224,194 ","$135,270 ","$1,834,796 ","$3,989 ","$10,352,061 ","$22,504 ",135,"$14,984,496 ","$110,996 ","$4,597,117 ","$34,053 "
Iowa State University,153603,2014,421,"$67,967,712 ","$161,443 ","$1,957,396 ","$4,649 ","$11,519,206 ","$27,362 ",127,"$14,461,262 ","$113,868 ","$4,558,908 ","$35,897 "
Jackson State University,175856,2005,227,"$4,632,399 ","$20,407 ","$4,070,498 ","$17,932 ","$1,235,920 ","$5,445 ",80,"$1,132,574 ","$14,157 ","$449,587 ","$5,620 "
Jackson State University,175856,2006,253,"$5,263,899 ","$20,806 ","$3,628,550 ","$14,342 ","$1,445,425 ","$5,713 ",70,"$1,276,402 ","$18,234 ","$575,240 ","$8,218 "
Jackson State University,175856,2007,319,"$6,183,042 ","$19,383 ","$3,328,071 ","$10,433 ","$1,598,798 ","$5,012 ",92,"$1,600,717 ","$17,399 ","$667,925 ","$7,260 "
Jackson State University,175856,2008,343,"$6,155,203 ","$17,945 ","$3,829,100 ","$11,164 ","$1,905,797 ","$5,556 ",90,"$1,705,610 ","$18,951 ","$769,406 ","$8,549 "
Jackson State University,175856,2009,354,"$5,859,219 ","$16,551 ","$3,264,510 ","$9,222 ","$1,804,601 ","$5,098 ",87,"$1,628,334 ","$18,716 ","$768,941 ","$8,838 "
Jackson State University,175856,2010,299,"$5,674,633 ","$18,979 ","$3,919,575 ","$13,109 ","$1,804,601 ","$6,035 ",82,"$1,626,462 ","$19,835 ","$768,941 ","$9,377 "
Jackson State University,175856,2011,286,"$6,909,322 ","$24,158 ","$3,804,250 ","$13,302 ","$1,816,004 ","$6,350 ",97,"$2,132,775 ","$21,987 ","$765,827 ","$7,895 "
Jackson State University,175856,2012,260,"$5,882,042 ","$22,623 ","$3,806,649 ","$14,641 ","$1,435,812 ","$5,522 ",78,"$1,598,605 ","$20,495 ","$619,657 ","$7,944 "
Jackson State University,175856,2013,272,"$6,411,728 ","$23,573 ","$3,759,290 ","$13,821 ","$2,165,884 ","$7,963 ",78,"$1,633,561 ","$20,943 ","$852,058 ","$10,924 "
Jackson State University,175856,2014,272,"$7,217,246 ","$26,534 ","$4,008,650 ","$14,738 ","$1,776,208 ","$6,530 ",78,"$1,455,938 ","$18,666 ","$672,747 ","$8,625 "
Jacksonville State University,101480,2005,280,,,,,,,101,,,,
Jacksonville State University,101480,2006,316,,,,,,,109,,,,
Jacksonville State University,101480,2007,288,"$9,459,970 ","$32,847 ","$7,469,852 ","$25,937 ","$2,237,248 ","$7,768 ",98,"$2,707,216 ","$27,625 ","$756,078 ","$7,715 "
Jacksonville State University,101480,2008,276,"$9,468,579 ","$34,306 ","$7,746,927 ","$28,069 ","$2,357,743 ","$8,543 ",82,"$2,544,873 ","$31,035 ","$812,513 ","$9,909 "
Jacksonville State University,101480,2009,256,"$9,968,292 ","$38,939 ","$7,653,062 ","$29,895 ","$2,407,007 ","$9,402 ",89,"$2,773,606 ","$31,164 ","$804,022 ","$9,034 "
Jacksonville State University,101480,2010,303,"$10,141,416 ","$33,470 ","$7,957,088 ","$26,261 ","$2,456,401 ","$8,107 ",101,,,,
Jacksonville State University,101480,2011,288,"$12,154,751 ","$42,204 ","$9,721,336 ","$33,755 ","$2,541,874 ","$8,826 ",91,"$3,155,386 ","$34,675 ","$849,992 ","$9,341 "
Jacksonville State University,101480,2012,298,"$12,261,404 ","$41,146 ","$9,212,686 ","$30,915 ","$2,635,490 ","$8,844 ",93,"$3,484,174 ","$37,464 ","$886,763 ","$9,535 "
Jacksonville State University,101480,2013,297,"$12,619,261 ","$42,489 ","$9,182,160 ","$30,916 ","$2,784,352 ","$9,375 ",97,"$3,584,259 ","$36,951 ","$979,433 ","$10,097 "
Jacksonville State University,101480,2014,344,"$12,909,804 ","$37,529 ","$8,841,035 ","$25,701 ","$2,705,135 ","$7,864 ",131,"$3,809,630 ","$29,081 ","$927,509 ","$7,080 "
James Madison University,232423,2005,719,"$21,151,103 ","$29,417 ","$17,818,323 ","$24,782 ","$3,451,078 ","$4,800 ",107,"$3,167,890 ","$29,606 ","$964,218 ","$9,011 "
James Madison University,232423,2006,609,"$23,024,778 ","$37,808 ","$19,726,147 ","$32,391 ","$3,571,391 ","$5,864 ",111,"$4,208,133 ","$37,911 ","$909,063 ","$8,190 "
James Madison University,232423,2007,590,"$24,520,072 ","$41,559 ","$21,264,599 ","$36,042 ","$3,760,640 ","$6,374 ",102,"$3,830,881 ","$37,558 ","$935,755 ","$9,174 "
James Madison University,232423,2008,436,"$26,286,533 ","$60,290 ","$22,158,879 ","$50,823 ","$4,061,588 ","$9,316 ",109,"$4,128,194 ","$37,873 ","$1,012,854 ","$9,292 "
James Madison University,232423,2009,470,"$29,670,697 ","$63,129 ","$24,647,379 ","$52,441 ","$4,281,210 ","$9,109 ",108,"$4,922,302 ","$45,577 ","$1,095,160 ","$10,140 "
James Madison University,232423,2010,465,"$28,991,789 ","$62,348 ","$23,992,226 ","$51,596 ","$4,240,669 ","$9,120 ",119,"$4,197,097 ","$35,270 ","$1,078,337 ","$9,062 "
James Madison University,232423,2011,507,"$31,143,588 ","$61,427 ","$25,704,568 ","$50,699 ","$4,540,422 ","$8,955 ",142,"$4,856,489 ","$34,201 ","$1,082,251 ","$7,621 "
James Madison University,232423,2012,461,"$34,595,223 ","$75,044 ","$27,298,448 ","$59,216 ","$4,649,150 ","$10,085 ",111,"$6,608,363 ","$59,535 ","$1,142,918 ","$10,297 "
James Madison University,232423,2013,485,"$36,072,842 ","$74,377 ","$28,428,737 ","$58,616 ","$4,663,799 ","$9,616 ",107,"$6,986,160 ","$65,291 ","$956,431 ","$8,939 "
James Madison University,232423,2014,458,"$43,767,486 ","$95,562 ","$35,725,049 ","$78,002 ","$5,086,985 ","$11,107 ",103,"$7,811,552 ","$75,840 ","$1,283,623 ","$12,462 "
Kansas State University,155399,2005,464,"$34,394,621 ","$74,126 ","$2,949,040 ","$6,356 ","$5,938,154 ","$12,798 ",124,"$8,466,373 ","$68,277 ","$2,919,437 ","$23,544 "
Kansas State University,155399,2006,463,"$34,834,467 ","$75,236 ","$2,104,534 ","$4,545 ","$6,298,733 ","$13,604 ",118,"$8,971,751 ","$76,032 ","$3,077,966 ","$26,084 "
Kansas State University,155399,2007,494,"$40,548,866 ","$82,083 ","$3,034,528 ","$6,143 ","$6,132,329 ","$12,414 ",119,"$10,209,079 ","$85,791 ",,
Kansas State University,155399,2008,476,"$41,362,747 ","$86,897 ","$3,189,560 ","$6,701 ","$8,046,286 ","$16,904 ",116,"$10,393,954 ","$89,603 ","$3,001,951 ","$25,879 "
Kansas State University,155399,2009,455,"$51,237,044 ","$112,609 ","$3,486,478 ","$7,663 ","$8,546,318 ","$18,783 ",120,"$14,019,451 ","$116,829 ","$4,416,747 ","$36,806 "
Kansas State University,155399,2010,465,"$42,337,682 ","$91,049 ","$3,235,108 ","$6,957 ","$8,838,556 ","$19,008 ",130,"$11,307,556 ","$86,981 ","$4,069,509 ","$31,304 "
Kansas State University,155399,2011,479,"$46,549,248 ","$97,180 ","$3,291,651 ","$6,872 ","$9,234,883 ","$19,280 ",134,"$13,008,132 ","$97,076 ","$4,106,843 ","$30,648 "
Kansas State University,155399,2012,465,"$50,994,785 ","$109,666 ","$2,735,933 ","$5,884 ","$10,343,565 ","$22,244 ",126,"$13,654,480 ","$108,369 ","$4,943,033 ","$39,230 "
Kansas State University,155399,2013,468,"$59,325,573 ","$126,764 ","$2,486,258 ","$5,313 ","$11,106,241 ","$23,731 ",122,"$15,973,141 ","$130,927 ","$5,483,552 ","$44,947 "
Kansas State University,155399,2014,499,"$62,576,606 ","$125,404 ","$1,347,921 ","$2,701 ","$12,947,255 ","$25,946 ",134,"$16,250,969 ","$121,276 ","$6,252,249 ","$46,659 "
Kennesaw State University,140164,2005,,,,,,,,,,,,
Kennesaw State University,140164,2006,172,"$5,985,758 ","$34,801 ","$5,396,684 ","$31,376 ","$1,182,585 ","$6,875 ",,,,,
Kennesaw State University,140164,2007,210,"$6,950,793 ","$33,099 ","$6,518,193 ","$31,039 ","$1,320,506 ","$6,288 ",,,,,
Kennesaw State University,140164,2008,194,"$8,803,097 ","$45,377 ","$7,547,222 ","$38,903 ","$1,558,465 ","$8,033 ",,,,,
Kennesaw State University,140164,2009,228,"$9,526,647 ","$41,784 ","$9,119,550 ","$39,998 ","$1,748,856 ","$7,670 ",,,,,
Kennesaw State University,140164,2010,248,"$9,667,428 ","$38,982 ","$9,485,680 ","$38,249 ","$1,738,862 ","$7,012 ",,,,,
Kennesaw State University,140164,2011,245,"$10,913,206 ","$44,544 ","$9,853,402 ","$40,218 ","$1,943,831 ","$7,934 ",,,,,
Kennesaw State University,140164,2012,242,"$12,515,027 ","$51,715 ","$10,818,754 ","$44,706 ","$2,014,596 ","$8,325 ",,,,,
Kennesaw State University,140164,2013,285,"$13,931,038 ","$48,881 ","$10,731,979 ","$37,656 ","$2,149,616 ","$7,543 ",,,,,
Kennesaw State University,140164,2014,284,"$16,630,159 ","$58,557 ","$14,907,125 ","$52,490 ","$2,347,716 ","$8,267 ",,,,,
Kent State University,203517,2005,382,"$15,223,077 ","$39,851 ","$12,373,580 ","$32,392 ","$2,503,716 ","$6,554 ",96,"$3,463,473 ","$36,078 ","$630,642 ","$6,569 "
Kent State University,203517,2006,391,"$16,362,203 ","$41,847 ","$12,899,469 ","$32,991 ","$2,623,308 ","$6,709 ",104,"$3,521,386 ","$33,859 ","$674,739 ","$6,488 "
Kent State University,203517,2007,413,"$16,995,460 ","$41,151 ","$13,549,148 ","$32,807 ","$2,948,325 ","$7,139 ",94,"$4,257,817 ","$45,296 ",,
Kent State University,203517,2008,399,"$18,891,134 ","$47,346 ","$13,384,016 ","$33,544 ","$3,088,497 ","$7,741 ",111,,,"$782,301 ","$7,048 "
Kent State University,203517,2009,412,"$17,179,520 ","$41,698 ","$13,600,523 ","$33,011 ","$3,106,552 ","$7,540 ",108,"$4,128,981 ","$38,231 ","$784,437 ","$7,263 "
Kent State University,203517,2010,323,"$19,446,680 ","$60,206 ","$15,626,467 ","$48,379 ","$3,269,236 ","$10,121 ",84,"$4,396,188 ","$52,336 ","$798,215 ","$9,503 "
Kent State University,203517,2011,441,"$20,756,745 ","$47,067 ","$16,717,874 ","$37,909 ","$3,763,340 ","$8,534 ",105,"$4,605,679 ","$43,864 ","$1,091,048 ","$10,391 "
Kent State University,203517,2012,456,"$22,735,640 ","$49,859 ","$17,365,779 ","$38,083 ","$3,840,984 ","$8,423 ",120,"$5,336,428 ","$44,470 ","$1,029,838 ","$8,582 "
Kent State University,203517,2013,444,"$27,116,813 ","$61,074 ","$20,558,816 ","$46,304 ","$4,195,939 ","$9,450 ",122,"$5,135,621 ","$42,095 ","$1,155,505 ","$9,471 "
Kent State University,203517,2014,384,"$24,392,281 ","$63,522 ","$19,039,679 ","$49,582 ","$4,256,858 ","$11,086 ",104,"$4,818,896 ","$46,336 ","$1,143,125 ","$10,992 "
Lamar University,226091,2005,174,"$4,706,768 ","$27,050 ","$3,510,780 ","$20,177 ","$925,787 ","$5,321 ",,,,,
Lamar University,226091,2006,178,"$5,255,338 ","$29,524 ","$3,942,356 ","$22,148 ","$974,270 ","$5,473 ",,,,,
Lamar University,226091,2007,176,"$6,135,565 ","$34,861 ","$4,728,067 ","$26,864 ","$1,191,126 ","$6,768 ",,,,,
Lamar University,226091,2008,196,"$6,788,789 ","$34,637 ","$5,118,935 ","$26,117 ","$1,382,507 ","$7,054 ",,,,,
Lamar University,226091,2009,183,"$8,193,497 ","$44,773 ","$6,654,670 ","$36,364 ","$1,985,363 ","$10,849 ",,,,,
Lamar University,226091,2010,211,"$10,073,831 ","$47,743 ","$8,284,682 ","$39,264 ","$2,052,516 ","$9,728 ",,,,,
Lamar University,226091,2011,300,"$13,341,523 ","$44,472 ","$9,539,275 ","$31,798 ","$2,433,855 ","$8,113 ",88,,,,
Lamar University,226091,2012,291,"$14,390,771 ","$49,453 ","$11,092,285 ","$38,118 ","$2,666,706 ","$9,164 ",101,,,,
Lamar University,226091,2013,325,"$15,239,395 ","$46,890 ","$12,315,780 ","$37,895 ","$2,756,267 ","$8,481 ",100,"$3,582,771 ","$35,828 ","$830,723 ","$8,307 "
Lamar University,226091,2014,327,"$15,880,006 ","$48,563 ","$12,427,089 ","$38,003 ","$3,492,036 ","$10,679 ",103,"$3,453,662 ","$33,531 ","$908,616 ","$8,822 "
Longwood University,232566,2005,217,"$3,976,839 ","$18,326 ","$3,273,657 ","$15,086 ","$1,191,209 ","$5,489 ",,,,,
Longwood University,232566,2006,215,"$5,029,505 ","$23,393 ","$4,286,161 ","$19,936 ","$1,124,350 ","$5,230 ",,,,,
Longwood University,232566,2007,222,"$5,659,229 ","$25,492 ","$4,504,913 ","$20,292 ","$1,476,810 ","$6,652 ",,,,,
Longwood University,232566,2008,226,"$6,669,861 ","$29,513 ","$5,794,527 ","$25,640 ","$1,655,767 ","$7,326 ",,,,,
Longwood University,232566,2009,247,"$6,937,574 ","$28,087 ","$6,610,204 ","$26,762 ","$1,613,000 ","$6,530 ",,,,,
Longwood University,232566,2010,241,"$6,779,786 ","$28,132 ","$5,925,458 ","$24,587 ","$1,673,825 ","$6,945 ",,,,,
Longwood University,232566,2011,214,"$7,329,711 ","$34,251 ","$6,633,814 ","$30,999 ","$1,719,820 ","$8,037 ",,,,,
Longwood University,232566,2012,210,"$7,944,441 ","$37,831 ","$6,976,022 ","$33,219 ","$1,715,667 ","$8,170 ",,,,,
Longwood University,232566,2013,232,"$9,326,777 ","$40,202 ","$7,899,544 ","$34,050 ","$1,809,220 ","$7,798 ",,,,,
Longwood University,232566,2014,230,"$9,650,604 ","$41,959 ","$8,416,143 ","$36,592 ","$1,977,298 ","$8,597 ",,,,,
Louisiana State University and Agricultural & Mechanical College,159391,2005,507,"$55,857,396 ","$110,172 ",$0 ,$0 ,"$9,240,833 ","$18,226 ",137,"$12,175,610 ","$88,873 ","$4,554,843 ","$33,247 "
Louisiana State University and Agricultural & Mechanical College,159391,2006,447,"$65,215,990 ","$145,897 ",$0 ,$0 ,"$9,809,290 ","$21,945 ",130,"$15,498,730 ","$119,221 ","$4,650,338 ","$35,772 "
Louisiana State University and Agricultural & Mechanical College,159391,2007,443,"$73,232,219 ","$165,310 ",$0 ,$0 ,"$11,080,646 ","$25,013 ",125,"$16,783,489 ","$134,268 ","$4,533,352 ","$36,267 "
Louisiana State University and Agricultural & Mechanical College,159391,2008,470,"$81,150,829 ","$172,661 ",$0 ,$0 ,"$13,527,573 ","$28,782 ",126,"$18,525,028 ","$147,024 ","$6,631,640 ","$52,632 "
Louisiana State University and Agricultural & Mechanical College,159391,2009,497,"$94,451,691 ","$190,044 ",$0 ,$0 ,"$14,668,312 ","$29,514 ",131,"$22,919,545 ","$174,958 ","$7,065,637 ","$53,936 "
Louisiana State University and Agricultural & Mechanical College,159391,2010,493,"$102,326,769 ","$207,559 ",$0 ,$0 ,"$16,063,755 ","$32,584 ",133,"$25,528,809 ","$191,946 ","$8,161,299 ","$61,363 "
Louisiana State University and Agricultural & Mechanical College,159391,2011,513,"$91,796,925 ","$178,941 ",$0 ,$0 ,"$16,565,426 ","$32,291 ",133,"$22,069,946 ","$165,939 ","$8,640,227 ","$64,964 "
Louisiana State University and Agricultural & Mechanical College,159391,2012,498,"$101,989,116 ","$204,797 ",$0 ,$0 ,"$19,876,204 ","$39,912 ",132,"$24,671,982 ","$186,909 ","$10,380,759 ","$78,642 "
Louisiana State University and Agricultural & Mechanical College,159391,2013,481,"$105,312,018 ","$218,944 ",$0 ,$0 ,"$19,688,957 ","$40,933 ",135,"$25,822,228 ","$191,276 ","$10,162,476 ","$75,278 "
Louisiana State University and Agricultural & Mechanical College,159391,2014,438,"$122,945,710 ","$280,698 ",$0 ,$0 ,"$21,139,585 ","$48,264 ",120,"$38,490,225 ","$320,752 ","$11,407,074 ","$95,059 "
Louisiana Tech University,159647,2005,300,"$10,996,389 ","$36,655 ","$4,816,297 ","$16,054 ","$2,179,429 ","$7,265 ",103,"$3,079,154 ","$29,895 ","$851,035 ","$8,262 "
Louisiana Tech University,159647,2006,373,"$12,055,688 ","$32,321 ","$6,300,197 ","$16,891 ","$2,093,637 ","$5,613 ",102,"$3,209,085 ","$31,462 ","$920,722 ","$9,027 "
Louisiana Tech University,159647,2007,291,"$13,186,880 ","$45,316 ","$6,378,078 ","$21,918 ","$2,467,313 ","$8,479 ",102,"$3,209,085 ","$31,462 ","$920,722 ","$9,027 "
Louisiana Tech University,159647,2008,299,"$14,631,914 ","$48,936 ","$8,114,039 ","$27,137 ","$2,891,167 ","$9,669 ",95,"$4,254,985 ","$44,789 ","$1,345,558 ","$14,164 "
Louisiana Tech University,159647,2009,295,"$15,966,998 ","$54,125 ","$8,567,738 ","$29,043 ","$2,871,320 ","$9,733 ",97,"$4,747,114 ","$48,939 ","$1,299,602 ","$13,398 "
Louisiana Tech University,159647,2010,297,"$16,481,887 ","$55,495 ","$8,678,134 ","$29,219 ","$3,089,757 ","$10,403 ",98,"$4,781,714 ","$48,793 ","$1,395,865 ","$14,244 "
Louisiana Tech University,159647,2011,294,"$17,135,283 ","$58,283 ","$9,238,911 ","$31,425 ","$3,435,914 ","$11,687 ",100,"$5,045,127 ","$50,451 ","$1,572,869 ","$15,729 "
Louisiana Tech University,159647,2012,306,"$18,687,576 ","$61,071 ","$9,615,531 ","$31,423 ","$3,866,802 ","$12,637 ",100,"$5,890,991 ","$58,910 ","$1,923,445 ","$19,234 "
Louisiana Tech University,159647,2013,296,"$18,444,386 ","$62,312 ","$9,214,682 ","$31,131 ","$3,923,503 ","$13,255 ",104,"$5,836,215 ","$56,117 ","$1,817,938 ","$17,480 "
Louisiana Tech University,159647,2014,303,"$19,239,017 ","$63,495 ","$9,651,372 ","$31,853 ","$4,181,627 ","$13,801 ",99,"$5,835,706 ","$58,947 ","$1,745,936 ","$17,636 "
Marshall University,237525,2005,375,"$16,516,504 ","$44,044 ","$6,974,362 ","$18,598 ","$2,992,554 ","$7,980 ",119,"$4,992,762 ","$41,956 ","$1,273,312 ","$10,700 "
Marshall University,237525,2006,372,"$19,691,376 ","$52,934 ","$8,657,570 ","$23,273 ","$3,169,849 ","$8,521 ",114,"$5,884,500 ","$51,618 ","$1,315,375 ","$11,538 "
Marshall University,237525,2007,374,"$20,975,251 ","$56,084 ","$9,032,171 ","$24,150 ","$3,347,379 ","$8,950 ",116,"$5,764,707 ","$49,696 ","$1,355,359 ","$11,684 "
Marshall University,237525,2008,383,"$23,575,610 ","$61,555 ","$9,204,910 ","$24,034 ","$3,836,842 ","$10,018 ",106,"$7,100,039 ","$66,982 ","$1,560,632 ","$14,723 "
Marshall University,237525,2009,390,"$24,701,638 ","$63,338 ","$9,822,657 ","$25,186 ","$3,816,234 ","$9,785 ",101,"$6,845,216 ","$67,774 ","$1,502,752 ","$14,879 "
Marshall University,237525,2010,396,"$25,678,598 ","$64,845 ","$9,592,883 ","$24,224 ","$3,893,350 ","$9,832 ",115,"$7,575,633 ","$65,875 ","$1,509,393 ","$13,125 "
Marshall University,237525,2011,385,"$26,146,967 ","$67,914 ","$12,482,291 ","$32,422 ","$4,139,213 ","$10,751 ",110,"$6,438,806 ","$58,535 ","$1,770,211 ","$16,093 "
Marshall University,237525,2012,368,"$26,816,730 ","$72,872 ","$14,477,976 ","$39,342 ","$4,331,890 ","$11,771 ",105,"$7,241,104 ","$68,963 ","$1,972,433 ","$18,785 "
Marshall University,237525,2013,378,"$28,337,108 ","$74,966 ","$14,462,623 ","$38,261 ","$4,336,562 ","$11,472 ",115,"$7,197,939 ","$62,591 ","$1,910,124 ","$16,610 "
Marshall University,237525,2014,354,"$29,441,144 ","$83,167 ","$14,056,395 ","$39,707 ","$4,436,950 ","$12,534 ",104,"$8,365,781 ","$80,440 ","$2,075,192 ","$19,954 "
McNeese State University,159717,2005,364,"$4,677,533 ","$12,850 ","$2,440,790 ","$6,705 ","$1,076,183 ","$2,957 ",126,"$1,501,498 ","$11,917 ","$371,138 ","$2,946 "
McNeese State University,159717,2006,333,"$5,164,414 ","$15,509 ","$2,814,122 ","$8,451 ","$1,035,034 ","$3,108 ",115,"$1,712,273 ","$14,889 ","$354,206 ","$3,080 "
McNeese State University,159717,2007,347,"$6,179,186 ","$17,807 ","$2,861,835 ","$8,247 ","$1,219,442 ","$3,514 ",115,"$2,002,326 ","$17,412 ","$404,578 ","$3,518 "
McNeese State University,159717,2008,322,"$7,362,720 ","$22,866 ","$3,662,805 ","$11,375 ","$1,427,433 ","$4,433 ",118,"$2,591,524 ","$21,962 ","$479,406 ","$4,063 "
McNeese State University,159717,2009,345,"$7,784,725 ","$22,564 ","$4,068,387 ","$11,792 ","$1,491,273 ","$4,323 ",115,"$2,320,291 ","$20,176 ","$521,549 ","$4,535 "
McNeese State University,159717,2010,354,"$7,890,850 ","$22,291 ","$3,737,785 ","$10,559 ","$1,451,569 ","$4,100 ",123,"$2,181,920 ","$17,739 ","$497,649 ","$4,046 "
McNeese State University,159717,2011,372,"$9,545,568 ","$25,660 ","$4,335,800 ","$11,655 ","$1,554,540 ","$4,179 ",136,"$2,648,606 ","$19,475 ","$543,131 ","$3,994 "
McNeese State University,159717,2012,365,"$10,139,996 ","$27,781 ","$4,545,525 ","$12,453 ","$1,614,316 ","$4,423 ",129,"$2,482,126 ","$19,241 ","$575,297 ","$4,460 "
McNeese State University,159717,2013,412,"$10,307,780 ","$25,019 ","$4,492,235 ","$10,903 ","$1,702,748 ","$4,133 ",137,"$2,503,296 ","$18,272 ","$602,433 ","$4,397 "
McNeese State University,159717,2014,350,"$10,911,542 ","$31,176 ","$5,130,197 ","$14,658 ","$1,695,493 ","$4,844 ",118,"$2,936,293 ","$24,884 ","$635,230 ","$5,383 "
Miami University,204024,2005,525,"$20,055,568 ","$38,201 ","$14,462,096 ","$27,547 ","$3,313,128 ","$6,311 ",105,"$4,545,311 ","$43,289 ","$931,885 ","$8,875 "
Miami University,204024,2006,504,"$21,213,766 ","$42,091 ","$14,736,336 ","$29,239 ","$3,506,302 ","$6,957 ",104,"$4,225,044 ","$40,625 ","$946,507 ","$9,101 "
Miami University,204024,2007,517,"$23,354,626 ","$45,173 ","$16,514,373 ","$31,943 ","$3,888,592 ","$7,521 ",105,"$4,828,486 ","$45,986 ","$1,001,633 ","$9,539 "
Miami University,204024,2008,511,"$23,320,946 ","$45,638 ","$16,665,051 ","$32,613 ","$4,274,913 ","$8,366 ",105,"$5,321,463 ","$50,681 ","$1,023,305 ","$9,746 "
Miami University,204024,2009,508,"$24,818,228 ","$48,855 ","$17,869,411 ","$35,176 ","$4,937,457 ","$9,719 ",104,"$5,363,703 ","$51,574 ","$1,369,714 ","$13,170 "
Miami University,204024,2010,500,"$25,604,474 ","$51,209 ","$17,120,548 ","$34,241 ","$5,117,160 ","$10,234 ",105,"$6,903,977 ","$65,752 ","$1,559,913 ","$14,856 "
Miami University,204024,2011,517,"$26,975,567 ","$52,177 ","$18,191,078 ","$35,186 ","$5,360,478 ","$10,368 ",111,"$6,959,084 ","$62,694 ","$1,697,263 ","$15,291 "
Miami University,204024,2012,540,"$27,832,911 ","$51,542 ","$19,984,350 ","$37,008 ","$5,590,976 ","$10,354 ",114,"$6,388,432 ","$56,039 ","$1,735,012 ","$15,219 "
Miami University,204024,2013,507,"$28,926,951 ","$57,055 ","$19,434,039 ","$38,331 ","$5,668,706 ","$11,181 ",104,"$6,922,038 ","$66,558 ","$1,577,963 ","$15,173 "
